kdrama_name,tags
Uncle,unclenephew relationship
Uncle, nonmdl remake
Uncle, single father male lead
Uncle, raised by sister
Uncle, mental illness
Uncle, family relationship
Uncle, musician
Uncle, older manyounger woman
Uncle, betrayal
Uncle, multiple mains 
Sketch,detective male lead
Sketch, police department
Sketch, brothersister relationship
Sketch, teamwork
Sketch, strong male lead
Sketch, premonition
Sketch, fight
Sketch, death
Sketch, precognition
Sketch, strong female lead 
"The King of Tears, Lee Bang-won",historical fiction
"The King of Tears, Lee Bang-won", royalty
"The King of Tears, Lee Bang-won", joseon dynasty
"The King of Tears, Lee Bang-won", suspense
"The King of Tears, Lee Bang-won", consort supporting character
"The King of Tears, Lee Bang-won", eunuch supporting character
"The King of Tears, Lee Bang-won", monknun supporting character
"The King of Tears, Lee Bang-won", king supporting character
"The King of Tears, Lee Bang-won", queen supporting character
"The King of Tears, Lee Bang-won", prince supporting character 
Five Children,motherhood
Five Children, strong female lead
Five Children, multiple couples
Five Children, nice male lead
Five Children, best friends relationship
Five Children, exspouse relationship
Five Children, death of a mother
Five Children, halfbrothers relationship
Five Children, halfsisters relationship
Five Children, stepsisters relationship 
Temptation of Wife,soap opera
Temptation of Wife, betrayal
Temptation of Wife, miscarriage
Temptation of Wife, infidelity
Temptation of Wife, death
Temptation of Wife, terminal illness
Temptation of Wife, lying
Temptation of Wife, intellectual disability
Temptation of Wife, identity swap
Temptation of Wife, sexual assault 
Geunyeoneun Geojitmaleul Neomoo Saranghae,lying
Geunyeoneun Geojitmaleul Neomoo Saranghae, entertainment industry
Geunyeoneun Geojitmaleul Neomoo Saranghae, band
Geunyeoneun Geojitmaleul Neomoo Saranghae, singing
Geunyeoneun Geojitmaleul Neomoo Saranghae, bromance
Geunyeoneun Geojitmaleul Neomoo Saranghae, adapted from a manga
Geunyeoneun Geojitmaleul Neomoo Saranghae, secret
Geunyeoneun Geojitmaleul Neomoo Saranghae, fatherson relationship
Geunyeoneun Geojitmaleul Neomoo Saranghae, scandal
Geunyeoneun Geojitmaleul Neomoo Saranghae, forced breakup 
Priest,church setting
Priest, exorcist male lead
Priest, priest supporting character
Priest, priest male lead
Priest, psychiatrist supporting character
Priest, detective supporting character
Priest, nurse supporting character
Priest, doctor supporting character
Priest, doctor female lead
Priest, catholicism in korea 
Padam Padam,exconvict male lead
Padam Padam, countryside setting
Padam Padam, angel male lead
Padam Padam, wrongfully accused
Padam Padam, older manyounger woman
Padam Padam, death
Padam Padam, tragic past
Padam Padam, obsession
Padam Padam, murder
Padam Padam, poor male lead 
The Emperor: Owner of the Mask,poison
The Emperor: Owner of the Mask, conspiracy
The Emperor: Owner of the Mask, identity swap
The Emperor: Owner of the Mask, historical fiction
The Emperor: Owner of the Mask, nice female lead
The Emperor: Owner of the Mask, royalty
The Emperor: Owner of the Mask, death
The Emperor: Owner of the Mask, revenge
The Emperor: Owner of the Mask, nice male lead
The Emperor: Owner of the Mask, joseon dynasty 
Lucky Romance,nice male lead
Lucky Romance, rich manpoor woman
Lucky Romance, bossemployee relationship
Lucky Romance, love triangle
Lucky Romance, competent female lead
Lucky Romance, awkward male lead
Lucky Romance, unlucky female lead
Lucky Romance, unfortunate female lead
Lucky Romance, awkward female lead
Lucky Romance, hardworking female lead 
You Are My Destiny,rich male lead
You Are My Destiny, marriage
You Are My Destiny, rich manpoor woman
You Are My Destiny, eccentric male lead
You Are My Destiny, pregnancy
You Are My Destiny, onenight stand
You Are My Destiny, nice female lead
You Are My Destiny, contract relationship
You Are My Destiny, hardworking female lead
You Are My Destiny, naive female lead 
Entertainer,entertainment industry
Entertainer, band
Entertainer, unrequited love
Entertainer, bromance
Entertainer, idol supporting character
Entertainer, idol male lead
Entertainer, talent manager male lead
Entertainer, age gap drama life
Entertainer, age gap real life
Entertainer, older manyounger woman 
Choco Bank,bossemployee relationship
Choco Bank, miniseries
Choco Bank, web series
Choco Bank, love triangle
Choco Bank, workplace setting
Choco Bank, caf setting
Choco Bank, short length series
Choco Bank, inner monologue
Choco Bank, chocolatier
Choco Bank, tragic past 
The Third Charm,time skip
The Third Charm, first love
The Third Charm, opposites attract
The Third Charm, love triangle
The Third Charm, meet again
The Third Charm, nerdy male lead
The Third Charm, poor female lead
The Third Charm, nice male lead
The Third Charm, lovehate relationship
The Third Charm, filmed abroad 
Lookout,revenge
Lookout, strong female lead
Lookout, corruption
Lookout, tragic past
Lookout, teamwork
Lookout, investigation
Lookout, smart male lead
Lookout, attempted murder
Lookout, lying
Lookout, policewoman 
Fates and Furies,revenge
Fates and Furies, conspiracy
Fates and Furies, lying
Fates and Furies, sismance
Fates and Furies, rich manpoor woman
Fates and Furies, vengeful female lead
Fates and Furies, business partners
Fates and Furies, shoesmaker
Fates and Furies, flashback to past
Fates and Furies, bankruptcy 
The Time We Were Not in Love,childhood friends relationship
The Time We Were Not in Love, mdl remake
The Time We Were Not in Love, career oriented female lead
The Time We Were Not in Love, infidelity
The Time We Were Not in Love, friends to lovers
The Time We Were Not in Love, nice male lead
The Time We Were Not in Love, unrequited love
The Time We Were Not in Love, love triangle
The Time We Were Not in Love, school
The Time We Were Not in Love, friendship 
Begin Again,meet again
Begin Again, love pentagon
Begin Again, working mom
Begin Again, reverseharem
Begin Again, first love
Begin Again, motherdaughter relationship
Begin Again, entertainment industry
Begin Again, multiple mains
Begin Again, famous leadcommon lead
Begin Again, successful male lead 
Diary of a Prosecutor,social commentary
Diary of a Prosecutor, nice male lead
Diary of a Prosecutor, comedy
Diary of a Prosecutor, smart male lead
Diary of a Prosecutor, strong female lead
Diary of a Prosecutor, sismance
Diary of a Prosecutor, adapted from a novel
Diary of a Prosecutor, bromance
Diary of a Prosecutor, investigation
Diary of a Prosecutor, multiple mains 
Alone in Love,adapted from a novel
Alone in Love, slow burn story
Alone in Love, divorced male lead
Alone in Love, divorced female lead
Alone in Love, nice female lead
Alone in Love, love square
Alone in Love, multiple couples
Alone in Love, nice male lead
Alone in Love, marriage 
Local Hero,policeman
Local Hero, fight
Local Hero, undercover agent
Local Hero, investigation
Local Hero, political
Local Hero, suspense 
Children of a Lesser God,detective male lead
Children of a Lesser God, future seeing female lead
Children of a Lesser God, smart male lead
Children of a Lesser God, ghostseeing female lead
Children of a Lesser God, murder
Children of a Lesser God, cult
Children of a Lesser God, investigation
Children of a Lesser God, suspense
Children of a Lesser God, corruption
Children of a Lesser God, suicide 
"My Daughter, Geum Sa-wol",soap opera 
Joseon Exorcist,evil spirit
Joseon Exorcist, joseon dynasty
Joseon Exorcist, royal family
Joseon Exorcist, family relationship
Joseon Exorcist, dark fantasy
Joseon Exorcist, brothers relationship
Joseon Exorcist, taejong
Joseon Exorcist, historical figure
Joseon Exorcist, exorcist
Joseon Exorcist, historical fiction 
Hotelier,hotel setting
Hotelier, secret romance
Hotelier, exboyfriend comes back
Hotelier, secondary couple
Hotelier, older manyounger woman
Hotelier, adoption
Hotelier, love square
Hotelier, strong female lead
Hotelier, love triangle 
Dream,childish male lead
Dream, greed
Dream, strong male lead
Dream, orphan male lead
Dream, mixed martial arts
Dream, rivalry
Dream, jealousy
Dream, blackmail
Dream, fatherdaughter relationship
Dream, revenge 
Unasked Family,orphan male lead
Unasked Family, heart surgery
Unasked Family, optimistic male lead
Unasked Family, jealousy
Unasked Family, heart disease
Unasked Family, accident
Unasked Family, misunderstanding
Unasked Family, love triangle
Unasked Family, time skip
Unasked Family, death of a husband 
Mystery Queen,crime solving duo
Mystery Queen, smart female lead
Mystery Queen, tough male lead
Mystery Queen, badass male lead
Mystery Queen, badass female lead
Mystery Queen, teamwork
Mystery Queen, sassy female lead
Mystery Queen, strong female lead
Mystery Queen, murder
Mystery Queen, best friends relationship 
Unexpected You,exspouse relationship
Unexpected You, married life
Unexpected You, grandmagrandson relationship
Unexpected You, family reunion
Unexpected You, producer
Unexpected You, baking
Unexpected You, multiple mains
Unexpected You, infidelity
Unexpected You, motherson relationship
Unexpected You, fatherdaughter relationship 
Kkondae Intern,bromance
Kkondae Intern, internship
Kkondae Intern, food
Kkondae Intern, marketing
Kkondae Intern, slight romance
Kkondae Intern, rivalry
Kkondae Intern, revenge
Kkondae Intern, coworkers relationship
Kkondae Intern, workplace setting
Kkondae Intern, seniorjunior relationship 
You Are the Best!,age gap drama life
You Are the Best!, age gap real life
You Are the Best!, single mother
You Are the Best!, soap opera
You Are the Best!, older manyounger woman 
Pride and Prejudice,prosecutor female lead
Pride and Prejudice, prosecutor male lead
Pride and Prejudice, arrogant male lead
Pride and Prejudice, multiple mains
Pride and Prejudice, mean male lead
Pride and Prejudice, love triangle
Pride and Prejudice, investigation 
Second to Last Love,producer
Second to Last Love, tragic past
Second to Last Love, civil servant
Second to Last Love, hardworking male lead
Second to Last Love, hardworking female lead
Second to Last Love, multiple couples
Second to Last Love, misunderstanding
Second to Last Love, entertainment industry
Second to Last Love, neighbors relationship
Second to Last Love, age gap drama life 
Second 20s,second chance
Second 20s, successful male lead
Second 20s, male chases female first
Second 20s, divorce
Second 20s, childish male lead
Second 20s, smart male lead
Second 20s, bossemployee relationship
Second 20s, mean male lead
Second 20s, first love
Second 20s, childhood friends relationship 
My Secret Hotel,male chases female first
My Secret Hotel, clingy male lead
My Secret Hotel, hotel setting
My Secret Hotel, hotel management
My Secret Hotel, secret
My Secret Hotel, orphan female lead
My Secret Hotel, smart female lead
My Secret Hotel, female rivalry
My Secret Hotel, second chance romance
My Secret Hotel, sassy female lead 
Whisper,antihero
Whisper, strong female lead
Whisper, rivalry
Whisper, law firm
Whisper, calm female lead
Whisper, fatherdaughter relationship
Whisper, revenge
Whisper, wrongfully accused
Whisper, investigation
Whisper, melodrama 
Goodbye to Goodbye,useless father
Goodbye to Goodbye, motherhood
Goodbye to Goodbye, smart female lead
Goodbye to Goodbye, unexpected pregnancy
Goodbye to Goodbye, depression
Goodbye to Goodbye, childbirth
Goodbye to Goodbye, infidelity
Goodbye to Goodbye, motherdaughter relationship
Goodbye to Goodbye, divorce
Goodbye to Goodbye, strong female lead 
Discovery of Love,love triangle
Discovery of Love, misunderstanding
Discovery of Love, second chance
Discovery of Love, childhood friends relationship
Discovery of Love, flashback to past
Discovery of Love, exboyfriend comes back
Discovery of Love, secret relationship
Discovery of Love, infidelity
Discovery of Love, friendship 
May Queen,birth secret
May Queen, tearjerker
May Queen, friends to lovers
May Queen, strong female lead
May Queen, revenge
May Queen, character development
May Queen, love triangle
May Queen, welder female lead
May Queen, death of a grandfather
May Queen, prosecutor male lead 
Your Honor,identity swap
Your Honor, motherson relationship
Your Honor, eccentric male lead
Your Honor, lying
Your Honor, revenge
Your Honor, tragic past
Your Honor, corruption
Your Honor, social problems
Your Honor, calm female lead
Your Honor, character development 
Monster,power struggle
Monster, revenge
Monster, blindness
Monster, soap opera
Monster, murder
Monster, manager supporting character
Monster, death of a stepfather
Monster, death of a brother
Monster, death of a mother
Monster, heir male lead 
My Runway,body swap
My Runway, modeling
My Runway, famous leadcommon lead
My Runway, mean male lead
My Runway, opposites attract
My Runway, female chases male first
My Runway, bromance
My Runway, model female lead
My Runway, model male lead
My Runway, hardworking male lead 
Band of Sisters,best friends relationship
Band of Sisters, female centered plot
Band of Sisters, long lost child
Band of Sisters, soap opera
